5.0, {'nt1': 0.0, 'nt10': 0.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': -0.004464286, 'nt14': 0.0, 'nt15': 0.0, 'nt16': 0.0, 'nt2': 0.0, 'nt3': 0.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': 0.0, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 0, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 1, 'nt14': 0, 'nt15': 0, 'nt16': 0, 'nt2': 0, 'nt3': 0, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 0, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 1, 'nt14': 0, 'nt15': 0, 'nt16': 0, 'nt2': 0, 'nt3': 0, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
750.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -1.3883928, 'nt14': -4.0, 'nt15': -4.0, 'nt16': 0.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 7, 'nt10': 15, 'nt11': 22, 'nt12': 0, 'nt13': 9, 'nt14': 24, 'nt15': 25, 'nt16': 0, 'nt2': 24, 'nt3': 24, 'nt4': 0, 'nt5': 0, 'nt6': 24, 'nt7': 23, 'nt8': 0, 'nt9': 0}, {'nt1': 7, 'nt10': 15, 'nt11': 26, 'nt12': 0, 'nt13': 9, 'nt14': 29, 'nt15': 26, 'nt16': 0, 'nt2': 60, 'nt3': 43, 'nt4': 0, 'nt5': 0, 'nt6': 24, 'nt7': 23, 'nt8': 0, 'nt9': 0}, 
755.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -1.5892857, 'nt14': -4.0, 'nt15': -4.0, 'nt16': 0.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 7, 'nt10': 15, 'nt11': 22, 'nt12': 0, 'nt13': 9, 'nt14': 24, 'nt15': 25, 'nt16': 0, 'nt2': 24, 'nt3': 24, 'nt4': 0, 'nt5': 0, 'nt6': 24, 'nt7': 23, 'nt8': 0, 'nt9': 0}, {'nt1': 7, 'nt10': 15, 'nt11': 26, 'nt12': 0, 'nt13': 9, 'nt14': 29, 'nt15': 26, 'nt16': 0, 'nt2': 60, 'nt3': 43, 'nt4': 0, 'nt5': 0, 'nt6': 24, 'nt7': 24, 'nt8': 0, 'nt9': 0}, 
760.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -1.7901785, 'nt14': -4.0, 'nt15': -4.0, 'nt16': 0.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 14, 'nt11': 22, 'nt12': 0, 'nt13': 9, 'nt14': 24, 'nt15': 24, 'nt16': 0, 'nt2': 24, 'nt3': 24, 'nt4': 0, 'nt5': 0, 'nt6': 24, 'nt7': 23, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 14, 'nt11': 26, 'nt12': 0, 'nt13': 9, 'nt14': 29, 'nt15': 27, 'nt16': 0, 'nt2': 60, 'nt3': 43, 'nt4': 0, 'nt5': 0, 'nt6': 24, 'nt7': 25, 'nt8': 0, 'nt9': 0}, 
765.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -1.9910715, 'nt14': -4.0, 'nt15': -4.0, 'nt16': 0.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 14, 'nt11': 22, 'nt12': 0, 'nt13': 9, 'nt14': 24, 'nt15': 24, 'nt16': 0, 'nt2': 24, 'nt3': 24, 'nt4': 0, 'nt5': 0, 'nt6': 24, 'nt7': 23, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 14, 'nt11': 26, 'nt12': 0, 'nt13': 9, 'nt14': 29, 'nt15': 27, 'nt16': 0, 'nt2': 60, 'nt3': 43, 'nt4': 0, 'nt5': 0, 'nt6': 24, 'nt7': 25, 'nt8': 0, 'nt9': 0}, 
770.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -2.1919644, 'nt14': -4.0, 'nt15': -4.0, 'nt16': 0.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 14, 'nt11': 22, 'nt12': 0, 'nt13': 9, 'nt14': 24, 'nt15': 23, 'nt16': 0, 'nt2': 24, 'nt3': 24, 'nt4': 0, 'nt5': 0, 'nt6': 24, 'nt7': 23, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 14, 'nt11': 26, 'nt12': 0, 'nt13': 9, 'nt14': 29, 'nt15': 26, 'nt16': 0, 'nt2': 60, 'nt3': 43, 'nt4': 0, 'nt5': 0, 'nt6': 24, 'nt7': 25, 'nt8': 0, 'nt9': 0}, 
775.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -2.392857, 'nt14': -4.0, 'nt15': -4.0, 'nt16': 0.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 12, 'nt11': 23, 'nt12': 0, 'nt13': 9, 'nt14': 24, 'nt15': 23, 'nt16': 0, 'nt2': 24, 'nt3': 23, 'nt4': 0, 'nt5': 0, 'nt6': 24, 'nt7': 23, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 12, 'nt11': 28, 'nt12': 0, 'nt13': 9, 'nt14': 29, 'nt15': 26, 'nt16': 0, 'nt2': 60, 'nt3': 43, 'nt4': 0, 'nt5': 0, 'nt6': 24, 'nt7': 25, 'nt8': 0, 'nt9': 0}, 
780.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -2.59375, 'nt14': -4.0, 'nt15': -4.0, 'nt16': 0.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 12, 'nt11': 24, 'nt12': 0, 'nt13': 9, 'nt14': 24, 'nt15': 23, 'nt16': 0, 'nt2': 24, 'nt3': 23, 'nt4': 0, 'nt5': 0, 'nt6': 24, 'nt7': 23, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 12, 'nt11': 29, 'nt12': 0, 'nt13': 9, 'nt14': 30, 'nt15': 26, 'nt16': 0, 'nt2': 60, 'nt3': 43, 'nt4': 0, 'nt5': 0, 'nt6': 24, 'nt7': 25, 'nt8': 0, 'nt9': 0}, 
785.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -2.794643, 'nt14': -4.0, 'nt15': -4.0, 'nt16': 0.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 12, 'nt11': 24, 'nt12': 0, 'nt13': 9, 'nt14': 24, 'nt15': 23, 'nt16': 0, 'nt2': 24, 'nt3': 24, 'nt4': 0, 'nt5': 0, 'nt6': 24, 'nt7': 23, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 12, 'nt11': 29, 'nt12': 0, 'nt13': 9, 'nt14': 29, 'nt15': 26, 'nt16': 0, 'nt2': 60, 'nt3': 43, 'nt4': 0, 'nt5': 0, 'nt6': 24, 'nt7': 25, 'nt8': 0, 'nt9': 0}, 
790.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -2.9955356, 'nt14': -4.0, 'nt15': -4.0, 'nt16': 0.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 12, 'nt11': 24, 'nt12': 0, 'nt13': 9, 'nt14': 24, 'nt15': 23, 'nt16': 0, 'nt2': 24, 'nt3': 24, 'nt4': 0, 'nt5': 0, 'nt6': 24, 'nt7': 24, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 12, 'nt11': 29, 'nt12': 0, 'nt13': 9, 'nt14': 26, 'nt15': 26, 'nt16': 0, 'nt2': 60, 'nt3': 43, 'nt4': 0, 'nt5': 0, 'nt6': 24, 'nt7': 26, 'nt8': 0, 'nt9': 0}, 
795.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -3.1964285, 'nt14': -4.0, 'nt15': -4.0, 'nt16': 0.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 10, 'nt11': 24, 'nt12': 0, 'nt13': 9, 'nt14': 24, 'nt15': 23, 'nt16': 0, 'nt2': 24, 'nt3': 24, 'nt4': 0, 'nt5': 0, 'nt6': 24, 'nt7': 24, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 10, 'nt11': 29, 'nt12': 0, 'nt13': 9, 'nt14': 24, 'nt15': 26, 'nt16': 0, 'nt2': 60, 'nt3': 43, 'nt4': 0, 'nt5': 0, 'nt6': 24, 'nt7': 26, 'nt8': 0, 'nt9': 0}, 
800.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -3.3973215, 'nt14': -4.0, 'nt15': -4.0, 'nt16': 0.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 10, 'nt11': 24, 'nt12': 0, 'nt13': 9, 'nt14': 24, 'nt15': 23, 'nt16': 0, 'nt2': 24, 'nt3': 24, 'nt4': 0, 'nt5': 0, 'nt6': 24, 'nt7': 24, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 10, 'nt11': 29, 'nt12': 0, 'nt13': 9, 'nt14': 25, 'nt15': 26, 'nt16': 0, 'nt2': 60, 'nt3': 41, 'nt4': 0, 'nt5': 0, 'nt6': 24, 'nt7': 26, 'nt8': 0, 'nt9': 0}, 
805.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -3.5982144, 'nt14': -4.0, 'nt15': -4.0, 'nt16': 0.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 10, 'nt11': 24, 'nt12': 0, 'nt13': 9, 'nt14': 24, 'nt15': 23, 'nt16': 0, 'nt2': 24, 'nt3': 24, 'nt4': 0, 'nt5': 0, 'nt6': 24, 'nt7': 24, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 10, 'nt11': 29, 'nt12': 0, 'nt13': 9, 'nt14': 24, 'nt15': 26, 'nt16': 0, 'nt2': 60, 'nt3': 41, 'nt4': 0, 'nt5': 0, 'nt6': 24, 'nt7': 26, 'nt8': 0, 'nt9': 0}, 
810.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -3.799107, 'nt14': -4.0, 'nt15': -4.0, 'nt16': 0.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 7, 'nt10': 10, 'nt11': 24, 'nt12': 0, 'nt13': 9, 'nt14': 24, 'nt15': 23, 'nt16': 0, 'nt2': 24, 'nt3': 24, 'nt4': 0, 'nt5': 0, 'nt6': 24, 'nt7': 24, 'nt8': 0, 'nt9': 0}, {'nt1': 7, 'nt10': 10, 'nt11': 29, 'nt12': 0, 'nt13': 9, 'nt14': 24, 'nt15': 26, 'nt16': 0, 'nt2': 61, 'nt3': 41, 'nt4': 0, 'nt5': 0, 'nt6': 24, 'nt7': 26, 'nt8': 0, 'nt9': 0}, 
815.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': 0.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 7, 'nt10': 10, 'nt11': 24, 'nt12': 0, 'nt13': 9, 'nt14': 24, 'nt15': 23, 'nt16': 0, 'nt2': 24, 'nt3': 24, 'nt4': 0, 'nt5': 0, 'nt6': 24, 'nt7': 24, 'nt8': 0, 'nt9': 0}, {'nt1': 7, 'nt10': 10, 'nt11': 29, 'nt12': 0, 'nt13': 9, 'nt14': 24, 'nt15': 26, 'nt16': 0, 'nt2': 61, 'nt3': 41, 'nt4': 0, 'nt5': 0, 'nt6': 24, 'nt7': 26, 'nt8': 0, 'nt9': 0}, 
820.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': 0.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 7, 'nt10': 10, 'nt11': 24, 'nt12': 0, 'nt13': 9, 'nt14': 24, 'nt15': 23, 'nt16': 0, 'nt2': 24, 'nt3': 24, 'nt4': 0, 'nt5': 0, 'nt6': 24, 'nt7': 22, 'nt8': 0, 'nt9': 0}, {'nt1': 7, 'nt10': 10, 'nt11': 29, 'nt12': 0, 'nt13': 9, 'nt14': 24, 'nt15': 26, 'nt16': 0, 'nt2': 62, 'nt3': 42, 'nt4': 0, 'nt5': 0, 'nt6': 24, 'nt7': 22, 'nt8': 0, 'nt9': 0}, 
825.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': 0.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 7, 'nt10': 10, 'nt11': 24, 'nt12': 0, 'nt13': 9, 'nt14': 24, 'nt15': 23, 'nt16': 0, 'nt2': 24, 'nt3': 24, 'nt4': 0, 'nt5': 0, 'nt6': 24, 'nt7': 22, 'nt8': 0, 'nt9': 0}, {'nt1': 7, 'nt10': 10, 'nt11': 29, 'nt12': 0, 'nt13': 9, 'nt14': 25, 'nt15': 26, 'nt16': 0, 'nt2': 63, 'nt3': 42, 'nt4': 0, 'nt5': 0, 'nt6': 24, 'nt7': 22, 'nt8': 0, 'nt9': 0}, 
830.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': 0.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 10, 'nt11': 24, 'nt12': 0, 'nt13': 9, 'nt14': 22, 'nt15': 23, 'nt16': 0, 'nt2': 24, 'nt3': 24, 'nt4': 0, 'nt5': 0, 'nt6': 24, 'nt7': 22, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 10, 'nt11': 29, 'nt12': 0, 'nt13': 9, 'nt14': 23, 'nt15': 26, 'nt16': 0, 'nt2': 63, 'nt3': 40, 'nt4': 0, 'nt5': 0, 'nt6': 24, 'nt7': 22, 'nt8': 0, 'nt9': 0}, 
835.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': 0.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 8, 'nt11': 24, 'nt12': 0, 'nt13': 9, 'nt14': 22, 'nt15': 25, 'nt16': 0, 'nt2': 24, 'nt3': 24, 'nt4': 0, 'nt5': 0, 'nt6': 24, 'nt7': 22, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 8, 'nt11': 29, 'nt12': 0, 'nt13': 9, 'nt14': 22, 'nt15': 28, 'nt16': 0, 'nt2': 63, 'nt3': 40, 'nt4': 0, 'nt5': 0, 'nt6': 24, 'nt7': 22, 'nt8': 0, 'nt9': 0}, 
840.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': 0.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 8, 'nt11': 24, 'nt12': 0, 'nt13': 9, 'nt14': 22, 'nt15': 25, 'nt16': 0, 'nt2': 24, 'nt3': 24, 'nt4': 0, 'nt5': 0, 'nt6': 24, 'nt7': 22, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 8, 'nt11': 31, 'nt12': 0, 'nt13': 9, 'nt14': 22, 'nt15': 28, 'nt16': 0, 'nt2': 64, 'nt3': 39, 'nt4': 0, 'nt5': 0, 'nt6': 24, 'nt7': 22, 'nt8': 0, 'nt9': 0}, 
845.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': 0.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 8, 'nt10': 8, 'nt11': 24, 'nt12': 0, 'nt13': 9, 'nt14': 22, 'nt15': 25, 'nt16': 0, 'nt2': 24, 'nt3': 24, 'nt4': 0, 'nt5': 0, 'nt6': 24, 'nt7': 22, 'nt8': 0, 'nt9': 0}, {'nt1': 8, 'nt10': 8, 'nt11': 31, 'nt12': 0, 'nt13': 9, 'nt14': 22, 'nt15': 28, 'nt16': 0, 'nt2': 64, 'nt3': 37, 'nt4': 0, 'nt5': 0, 'nt6': 24, 'nt7': 22, 'nt8': 0, 'nt9': 0}, 
850.0, {'nt1': -1.71875, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': 0.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 5, 'nt10': 8, 'nt11': 24, 'nt12': 0, 'nt13': 9, 'nt14': 22, 'nt15': 25, 'nt16': 0, 'nt2': 24, 'nt3': 24, 'nt4': 0, 'nt5': 0, 'nt6': 24, 'nt7': 22, 'nt8': 0, 'nt9': 0}, {'nt1': 5, 'nt10': 8, 'nt11': 31, 'nt12': 0, 'nt13': 9, 'nt14': 22, 'nt15': 28, 'nt16': 0, 'nt2': 66, 'nt3': 36, 'nt4': 0, 'nt5': 0, 'nt6': 24, 'nt7': 22, 'nt8': 0, 'nt9': 0}, 
855.0, {'nt1': -1.8348215, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': 0.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 6, 'nt10': 8, 'nt11': 23, 'nt12': 0, 'nt13': 9, 'nt14': 22, 'nt15': 25, 'nt16': 0, 'nt2': 24, 'nt3': 24, 'nt4': 0, 'nt5': 0, 'nt6': 24, 'nt7': 22, 'nt8': 0, 'nt9': 0}, {'nt1': 6, 'nt10': 8, 'nt11': 28, 'nt12': 0, 'nt13': 9, 'nt14': 22, 'nt15': 28, 'nt16': 0, 'nt2': 71, 'nt3': 34, 'nt4': 0, 'nt5': 0, 'nt6': 24, 'nt7': 22, 'nt8': 0, 'nt9': 0}, 
860.0, {'nt1': -1.25, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': 0.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 5, 'nt10': 8, 'nt11': 23, 'nt12': 0, 'nt13': 9, 'nt14': 22, 'nt15': 25, 'nt16': 0, 'nt2': 24, 'nt3': 23, 'nt4': 0, 'nt5': 0, 'nt6': 24, 'nt7': 22, 'nt8': 0, 'nt9': 0}, {'nt1': 5, 'nt10': 8, 'nt11': 28, 'nt12': 0, 'nt13': 9, 'nt14': 22, 'nt15': 28, 'nt16': 0, 'nt2': 75, 'nt3': 33, 'nt4': 0, 'nt5': 0, 'nt6': 24, 'nt7': 22, 'nt8': 0, 'nt9': 0}, 
865.0, {'nt1': -1.375, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': 0.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -0.017857144, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 7, 'nt10': 8, 'nt11': 23, 'nt12': 0, 'nt13': 9, 'nt14': 22, 'nt15': 25, 'nt16': 0, 'nt2': 24, 'nt3': 23, 'nt4': 1, 'nt5': 0, 'nt6': 24, 'nt7': 23, 'nt8': 0, 'nt9': 0}, {'nt1': 7, 'nt10': 8, 'nt11': 28, 'nt12': 0, 'nt13': 9, 'nt14': 22, 'nt15': 28, 'nt16': 0, 'nt2': 76, 'nt3': 34, 'nt4': 1, 'nt5': 0, 'nt6': 24, 'nt7': 23, 'nt8': 0, 'nt9': 0}, 
870.0, {'nt1': -1.53125, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': 0.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -0.04017857, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 7, 'nt10': 8, 'nt11': 23, 'nt12': 0, 'nt13': 9, 'nt14': 22, 'nt15': 25, 'nt16': 0, 'nt2': 24, 'nt3': 24, 'nt4': 1, 'nt5': 0, 'nt6': 24, 'nt7': 23, 'nt8': 0, 'nt9': 0}, {'nt1': 7, 'nt10': 8, 'nt11': 28, 'nt12': 0, 'nt13': 9, 'nt14': 22, 'nt15': 28, 'nt16': 0, 'nt2': 77, 'nt3': 33, 'nt4': 1, 'nt5': 0, 'nt6': 24, 'nt7': 23, 'nt8': 0, 'nt9': 0}, 
875.0, {'nt1': -1.7098215, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': 0.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -0.0625, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 6, 'nt11': 23, 'nt12': 0, 'nt13': 9, 'nt14': 22, 'nt15': 25, 'nt16': 0, 'nt2': 24, 'nt3': 25, 'nt4': 1, 'nt5': 0, 'nt6': 23, 'nt7': 23, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 6, 'nt11': 28, 'nt12': 0, 'nt13': 9, 'nt14': 22, 'nt15': 29, 'nt16': 0, 'nt2': 78, 'nt3': 34, 'nt4': 1, 'nt5': 0, 'nt6': 23, 'nt7': 23, 'nt8': 0, 'nt9': 0}, 
880.0, {'nt1': -1.9330357, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': 0.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -0.084821425, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 10, 'nt10': 6, 'nt11': 23, 'nt12': 0, 'nt13': 9, 'nt14': 22, 'nt15': 24, 'nt16': 0, 'nt2': 24, 'nt3': 25, 'nt4': 1, 'nt5': 0, 'nt6': 23, 'nt7': 23, 'nt8': 0, 'nt9': 0}, {'nt1': 10, 'nt10': 6, 'nt11': 28, 'nt12': 0, 'nt13': 9, 'nt14': 22, 'nt15': 29, 'nt16': 0, 'nt2': 78, 'nt3': 37, 'nt4': 1, 'nt5': 0, 'nt6': 23, 'nt7': 24, 'nt8': 0, 'nt9': 0}, 
885.0, {'nt1': -2.15625, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': 0.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -0.10714286, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 10, 'nt10': 6, 'nt11': 23, 'nt12': 0, 'nt13': 9, 'nt14': 22, 'nt15': 24, 'nt16': 0, 'nt2': 24, 'nt3': 24, 'nt4': 1, 'nt5': 0, 'nt6': 23, 'nt7': 23, 'nt8': 0, 'nt9': 0}, {'nt1': 10, 'nt10': 6, 'nt11': 28, 'nt12': 0, 'nt13': 9, 'nt14': 22, 'nt15': 29, 'nt16': 0, 'nt2': 78, 'nt3': 38, 'nt4': 1, 'nt5': 0, 'nt6': 23, 'nt7': 24, 'nt8': 0, 'nt9': 0}, 
