5.0, {'nt1': -0.004464286, 'nt10': 0.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': 0.0, 'nt14': 0.0, 'nt15': 0.0, 'nt16': 0.0, 'nt2': 0.0, 'nt3': 0.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': 0.0, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 1, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 0, 'nt15': 0, 'nt16': 0, 'nt2': 0, 'nt3': 0, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 1, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 0, 'nt15': 0, 'nt16': 0, 'nt2': 0, 'nt3': 0, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
775.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -0.63839287, 'nt12': 0.0, 'nt13': -0.03125, 'nt14': -4.0, 'nt15': 0.0, 'nt16': 0.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': -0.22321428, 'nt7': -0.12053572, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 18, 'nt11': 11, 'nt12': 0, 'nt13': 2, 'nt14': 24, 'nt15': 0, 'nt16': 0, 'nt2': 24, 'nt3': 24, 'nt4': 0, 'nt5': 0, 'nt6': 3, 'nt7': 2, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 18, 'nt11': 11, 'nt12': 0, 'nt13': 2, 'nt14': 24, 'nt15': 0, 'nt16': 0, 'nt2': 66, 'nt3': 47, 'nt4': 0, 'nt5': 0, 'nt6': 3, 'nt7': 2, 'nt8': 0, 'nt9': 0}, 
780.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -0.8973214, 'nt12': 0.0, 'nt13': 0.0, 'nt14': -4.0, 'nt15': 0.0, 'nt16': 0.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -0.02232143, 'nt5': 0.0, 'nt6': -0.29464287, 'nt7': -0.16517857, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 18, 'nt11': 12, 'nt12': 0, 'nt13': 0, 'nt14': 24, 'nt15': 0, 'nt16': 0, 'nt2': 24, 'nt3': 24, 'nt4': 2, 'nt5': 0, 'nt6': 4, 'nt7': 2, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 18, 'nt11': 12, 'nt12': 0, 'nt13': 0, 'nt14': 24, 'nt15': 0, 'nt16': 0, 'nt2': 65, 'nt3': 49, 'nt4': 2, 'nt5': 0, 'nt6': 4, 'nt7': 2, 'nt8': 0, 'nt9': 0}, 
785.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -0.88839287, 'nt12': 0.0, 'nt13': 0.0, 'nt14': -4.0, 'nt15': 0.0, 'nt16': 0.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': -0.12946428, 'nt7': -0.20982143, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 20, 'nt11': 11, 'nt12': 0, 'nt13': 0, 'nt14': 24, 'nt15': 0, 'nt16': 0, 'nt2': 24, 'nt3': 24, 'nt4': 0, 'nt5': 0, 'nt6': 3, 'nt7': 2, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 20, 'nt11': 11, 'nt12': 0, 'nt13': 0, 'nt14': 24, 'nt15': 0, 'nt16': 0, 'nt2': 64, 'nt3': 49, 'nt4': 0, 'nt5': 0, 'nt6': 3, 'nt7': 2, 'nt8': 0, 'nt9': 0}, 
790.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -0.84375, 'nt12': 0.0, 'nt13': 0.0, 'nt14': -4.0, 'nt15': 0.0, 'nt16': 0.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': -0.19642857, 'nt7': -0.25892857, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 22, 'nt11': 9, 'nt12': 0, 'nt13': 0, 'nt14': 24, 'nt15': 0, 'nt16': 0, 'nt2': 24, 'nt3': 24, 'nt4': 0, 'nt5': 0, 'nt6': 3, 'nt7': 3, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 22, 'nt11': 9, 'nt12': 0, 'nt13': 0, 'nt14': 24, 'nt15': 0, 'nt16': 0, 'nt2': 63, 'nt3': 49, 'nt4': 0, 'nt5': 0, 'nt6': 3, 'nt7': 3, 'nt8': 0, 'nt9': 0}, 
795.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -0.75, 'nt12': 0.0, 'nt13': 0.0, 'nt14': -4.0, 'nt15': 0.0, 'nt16': 0.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': -0.26785713, 'nt7': -0.04910714, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 7, 'nt12': 0, 'nt13': 0, 'nt14': 24, 'nt15': 0, 'nt16': 0, 'nt2': 24, 'nt3': 24, 'nt4': 0, 'nt5': 0, 'nt6': 4, 'nt7': 3, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 7, 'nt12': 0, 'nt13': 0, 'nt14': 24, 'nt15': 0, 'nt16': 0, 'nt2': 62, 'nt3': 49, 'nt4': 0, 'nt5': 0, 'nt6': 4, 'nt7': 3, 'nt8': 0, 'nt9': 0}, 
800.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -0.4419643, 'nt12': 0.0, 'nt13': 0.0, 'nt14': -4.0, 'nt15': 0.0, 'nt16': 0.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -0.02232143, 'nt5': 0.0, 'nt6': -0.38839287, 'nt7': -0.026785715, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 4, 'nt12': 0, 'nt13': 0, 'nt14': 24, 'nt15': 0, 'nt16': 0, 'nt2': 24, 'nt3': 24, 'nt4': 1, 'nt5': 0, 'nt6': 6, 'nt7': 1, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 4, 'nt12': 0, 'nt13': 0, 'nt14': 24, 'nt15': 0, 'nt16': 0, 'nt2': 62, 'nt3': 49, 'nt4': 1, 'nt5': 0, 'nt6': 6, 'nt7': 1, 'nt8': 0, 'nt9': 0}, 
805.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -0.21875, 'nt12': 0.0, 'nt13': 0.0, 'nt14': -4.0, 'nt15': -0.004464286, 'nt16': 0.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -0.04464286, 'nt5': 0.0, 'nt6': -0.5535714, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 2, 'nt12': 0, 'nt13': 0, 'nt14': 24, 'nt15': 1, 'nt16': 0, 'nt2': 24, 'nt3': 24, 'nt4': 1, 'nt5': 0, 'nt6': 8, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 2, 'nt12': 0, 'nt13': 0, 'nt14': 24, 'nt15': 1, 'nt16': 0, 'nt2': 61, 'nt3': 49, 'nt4': 1, 'nt5': 0, 'nt6': 8, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
810.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -0.116071425, 'nt12': 0.0, 'nt13': -0.017857144, 'nt14': -4.0, 'nt15': 0.0, 'nt16': 0.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': -0.73214287, 'nt7': -0.02232143, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 1, 'nt12': 0, 'nt13': 1, 'nt14': 24, 'nt15': 0, 'nt16': 0, 'nt2': 24, 'nt3': 24, 'nt4': 0, 'nt5': 0, 'nt6': 8, 'nt7': 2, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 1, 'nt12': 0, 'nt13': 1, 'nt14': 24, 'nt15': 0, 'nt16': 0, 'nt2': 60, 'nt3': 49, 'nt4': 0, 'nt5': 0, 'nt6': 8, 'nt7': 2, 'nt8': 0, 'nt9': 0}, 
815.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -0.15178572, 'nt12': 0.0, 'nt13': 0.0, 'nt14': -4.0, 'nt15': 0.0, 'nt16': 0.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': -0.92410713, 'nt7': -0.008928572, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 2, 'nt12': 0, 'nt13': 0, 'nt14': 24, 'nt15': 0, 'nt16': 0, 'nt2': 24, 'nt3': 24, 'nt4': 0, 'nt5': 0, 'nt6': 9, 'nt7': 1, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 2, 'nt12': 0, 'nt13': 0, 'nt14': 24, 'nt15': 0, 'nt16': 0, 'nt2': 59, 'nt3': 49, 'nt4': 0, 'nt5': 0, 'nt6': 9, 'nt7': 1, 'nt8': 0, 'nt9': 0}, 
820.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -0.013392857, 'nt12': 0.0, 'nt13': 0.0, 'nt14': -4.0, 'nt15': 0.0, 'nt16': 0.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': -1.1428572, 'nt7': -0.04017857, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 1, 'nt12': 0, 'nt13': 0, 'nt14': 24, 'nt15': 0, 'nt16': 0, 'nt2': 24, 'nt3': 24, 'nt4': 0, 'nt5': 0, 'nt6': 10, 'nt7': 2, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 1, 'nt12': 0, 'nt13': 0, 'nt14': 24, 'nt15': 0, 'nt16': 0, 'nt2': 58, 'nt3': 49, 'nt4': 0, 'nt5': 0, 'nt6': 10, 'nt7': 2, 'nt8': 0, 'nt9': 0}, 
825.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -0.04017857, 'nt12': 0.0, 'nt13': 0.0, 'nt14': -4.0, 'nt15': 0.0, 'nt16': 0.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': -1.3883928, 'nt7': -0.013392857, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 2, 'nt12': 0, 'nt13': 0, 'nt14': 24, 'nt15': 0, 'nt16': 0, 'nt2': 24, 'nt3': 24, 'nt4': 0, 'nt5': 0, 'nt6': 11, 'nt7': 2, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 2, 'nt12': 0, 'nt13': 0, 'nt14': 24, 'nt15': 0, 'nt16': 0, 'nt2': 58, 'nt3': 49, 'nt4': 0, 'nt5': 0, 'nt6': 11, 'nt7': 2, 'nt8': 0, 'nt9': 0}, 
830.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -0.09821428, 'nt12': 0.0, 'nt13': -0.013392857, 'nt14': -4.0, 'nt15': 0.0, 'nt16': 0.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': -1.6517857, 'nt7': -0.071428575, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 4, 'nt12': 0, 'nt13': 1, 'nt14': 24, 'nt15': 0, 'nt16': 0, 'nt2': 24, 'nt3': 24, 'nt4': 0, 'nt5': 0, 'nt6': 12, 'nt7': 3, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 4, 'nt12': 0, 'nt13': 1, 'nt14': 24, 'nt15': 0, 'nt16': 0, 'nt2': 57, 'nt3': 49, 'nt4': 0, 'nt5': 0, 'nt6': 12, 'nt7': 3, 'nt8': 0, 'nt9': 0}, 
835.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -0.18303572, 'nt12': 0.0, 'nt13': -0.04017857, 'nt14': -4.0, 'nt15': 0.0, 'nt16': 0.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -0.008928572, 'nt5': 0.0, 'nt6': -1.9285715, 'nt7': -0.14285715, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 6, 'nt12': 0, 'nt13': 2, 'nt14': 24, 'nt15': 0, 'nt16': 0, 'nt2': 24, 'nt3': 24, 'nt4': 1, 'nt5': 0, 'nt6': 13, 'nt7': 4, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 6, 'nt12': 0, 'nt13': 2, 'nt14': 24, 'nt15': 0, 'nt16': 0, 'nt2': 56, 'nt3': 48, 'nt4': 1, 'nt5': 0, 'nt6': 13, 'nt7': 4, 'nt8': 0, 'nt9': 0}, 
840.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -0.13392857, 'nt12': 0.0, 'nt13': -0.102678575, 'nt14': -4.0, 'nt15': 0.0, 'nt16': 0.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': -2.2232144, 'nt7': -0.26785713, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 5, 'nt12': 0, 'nt13': 3, 'nt14': 24, 'nt15': 0, 'nt16': 0, 'nt2': 24, 'nt3': 24, 'nt4': 0, 'nt5': 0, 'nt6': 14, 'nt7': 7, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 5, 'nt12': 0, 'nt13': 3, 'nt14': 24, 'nt15': 0, 'nt16': 0, 'nt2': 56, 'nt3': 48, 'nt4': 0, 'nt5': 0, 'nt6': 14, 'nt7': 7, 'nt8': 0, 'nt9': 0}, 
845.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -0.12053572, 'nt12': 0.0, 'nt13': -0.04017857, 'nt14': -4.0, 'nt15': 0.0, 'nt16': 0.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -0.02232143, 'nt5': 0.0, 'nt6': -2.544643, 'nt7': -0.45089287, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 3, 'nt12': 0, 'nt13': 1, 'nt14': 24, 'nt15': 0, 'nt16': 0, 'nt2': 24, 'nt3': 24, 'nt4': 1, 'nt5': 0, 'nt6': 15, 'nt7': 10, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 3, 'nt12': 0, 'nt13': 1, 'nt14': 24, 'nt15': 0, 'nt16': 0, 'nt2': 55, 'nt3': 48, 'nt4': 1, 'nt5': 0, 'nt6': 15, 'nt7': 10, 'nt8': 0, 'nt9': 0}, 
850.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -0.1875, 'nt12': 0.0, 'nt13': 0.0, 'nt14': -4.0, 'nt15': 0.0, 'nt16': 0.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -0.004464286, 'nt5': 0.0, 'nt6': -2.892857, 'nt7': -0.4732143, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 3, 'nt12': 0, 'nt13': 0, 'nt14': 24, 'nt15': 0, 'nt16': 0, 'nt2': 24, 'nt3': 24, 'nt4': 1, 'nt5': 0, 'nt6': 16, 'nt7': 10, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 3, 'nt12': 0, 'nt13': 0, 'nt14': 24, 'nt15': 0, 'nt16': 0, 'nt2': 54, 'nt3': 46, 'nt4': 1, 'nt5': 0, 'nt6': 16, 'nt7': 10, 'nt8': 0, 'nt9': 0}, 
855.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -0.2767857, 'nt12': 0.0, 'nt13': 0.0, 'nt14': -4.0, 'nt15': 0.0, 'nt16': 0.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -0.03125, 'nt5': 0.0, 'nt6': -3.2544644, 'nt7': -0.4955357, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 4, 'nt12': 0, 'nt13': 0, 'nt14': 24, 'nt15': 0, 'nt16': 0, 'nt2': 24, 'nt3': 24, 'nt4': 2, 'nt5': 0, 'nt6': 17, 'nt7': 10, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 4, 'nt12': 0, 'nt13': 0, 'nt14': 24, 'nt15': 0, 'nt16': 0, 'nt2': 53, 'nt3': 44, 'nt4': 2, 'nt5': 0, 'nt6': 17, 'nt7': 10, 'nt8': 0, 'nt9': 0}, 
860.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -0.30357143, 'nt12': 0.0, 'nt13': -0.004464286, 'nt14': -4.0, 'nt15': 0.0, 'nt16': 0.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -0.084821425, 'nt5': 0.0, 'nt6': -3.638393, 'nt7': -0.5625, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 7, 'nt12': 0, 'nt13': 1, 'nt14': 24, 'nt15': 0, 'nt16': 0, 'nt2': 24, 'nt3': 24, 'nt4': 3, 'nt5': 0, 'nt6': 18, 'nt7': 11, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 7, 'nt12': 0, 'nt13': 1, 'nt14': 24, 'nt15': 0, 'nt16': 0, 'nt2': 52, 'nt3': 42, 'nt4': 3, 'nt5': 0, 'nt6': 18, 'nt7': 11, 'nt8': 0, 'nt9': 0}, 
865.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -0.14732143, 'nt12': 0.0, 'nt13': -0.035714287, 'nt14': -4.0, 'nt15': 0.0, 'nt16': 0.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -0.19196428, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -0.49107143, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 4, 'nt12': 0, 'nt13': 2, 'nt14': 24, 'nt15': 0, 'nt16': 0, 'nt2': 24, 'nt3': 24, 'nt4': 5, 'nt5': 0, 'nt6': 19, 'nt7': 8, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 4, 'nt12': 0, 'nt13': 2, 'nt14': 24, 'nt15': 0, 'nt16': 0, 'nt2': 52, 'nt3': 40, 'nt4': 5, 'nt5': 0, 'nt6': 19, 'nt7': 8, 'nt8': 0, 'nt9': 0}, 
870.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -0.23660715, 'nt12': 0.0, 'nt13': 0.0, 'nt14': -4.0, 'nt15': 0.0, 'nt16': 0.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -0.13839285, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -0.45089287, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 4, 'nt12': 0, 'nt13': 0, 'nt14': 24, 'nt15': 0, 'nt16': 0, 'nt2': 24, 'nt3': 24, 'nt4': 3, 'nt5': 0, 'nt6': 20, 'nt7': 6, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 4, 'nt12': 0, 'nt13': 0, 'nt14': 24, 'nt15': 0, 'nt16': 0, 'nt2': 54, 'nt3': 40, 'nt4': 3, 'nt5': 0, 'nt6': 20, 'nt7': 6, 'nt8': 0, 'nt9': 0}, 
875.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -0.32589287, 'nt12': 0.0, 'nt13': 0.0, 'nt14': -4.0, 'nt15': 0.0, 'nt16': 0.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -0.0625, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -0.35267857, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 4, 'nt12': 0, 'nt13': 0, 'nt14': 24, 'nt15': 0, 'nt16': 0, 'nt2': 24, 'nt3': 24, 'nt4': 1, 'nt5': 0, 'nt6': 21, 'nt7': 4, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 4, 'nt12': 0, 'nt13': 0, 'nt14': 24, 'nt15': 0, 'nt16': 0, 'nt2': 56, 'nt3': 40, 'nt4': 1, 'nt5': 0, 'nt6': 21, 'nt7': 4, 'nt8': 0, 'nt9': 0}, 
880.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -0.30357143, 'nt12': 0.0, 'nt13': 0.0, 'nt14': -4.0, 'nt15': 0.0, 'nt16': 0.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -0.102678575, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 3, 'nt12': 0, 'nt13': 0, 'nt14': 24, 'nt15': 0, 'nt16': 0, 'nt2': 24, 'nt3': 24, 'nt4': 0, 'nt5': 0, 'nt6': 22, 'nt7': 1, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 3, 'nt12': 0, 'nt13': 0, 'nt14': 24, 'nt15': 0, 'nt16': 0, 'nt2': 59, 'nt3': 40, 'nt4': 0, 'nt5': 0, 'nt6': 22, 'nt7': 1, 'nt8': 0, 'nt9': 0}, 
885.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': 0.0, 'nt14': -4.0, 'nt15': 0.0, 'nt16': 0.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -0.125, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 24, 'nt15': 0, 'nt16': 0, 'nt2': 24, 'nt3': 24, 'nt4': 0, 'nt5': 0, 'nt6': 23, 'nt7': 1, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 24, 'nt15': 0, 'nt16': 0, 'nt2': 59, 'nt3': 40, 'nt4': 0, 'nt5': 0, 'nt6': 23, 'nt7': 1, 'nt8': 0, 'nt9': 0}, 
890.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': 0.0, 'nt14': -4.0, 'nt15': 0.0, 'nt16': 0.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -0.004464286, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 24, 'nt15': 0, 'nt16': 0, 'nt2': 24, 'nt3': 24, 'nt4': 0, 'nt5': 0, 'nt6': 24, 'nt7': 1, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 24, 'nt15': 0, 'nt16': 0, 'nt2': 61, 'nt3': 40, 'nt4': 0, 'nt5': 0, 'nt6': 24, 'nt7': 1, 'nt8': 0, 'nt9': 0}, 
895.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': 0.0, 'nt14': -4.0, 'nt15': 0.0, 'nt16': 0.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -0.03125, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -0.03125, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 24, 'nt15': 0, 'nt16': 0, 'nt2': 24, 'nt3': 24, 'nt4': 2, 'nt5': 0, 'nt6': 24, 'nt7': 2, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 24, 'nt15': 0, 'nt16': 0, 'nt2': 64, 'nt3': 40, 'nt4': 2, 'nt5': 0, 'nt6': 24, 'nt7': 2, 'nt8': 0, 'nt9': 0}, 
900.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -0.013392857, 'nt12': 0.0, 'nt13': 0.0, 'nt14': -4.0, 'nt15': 0.0, 'nt16': 0.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -0.026785715, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -0.084821425, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 1, 'nt12': 0, 'nt13': 0, 'nt14': 24, 'nt15': 0, 'nt16': 0, 'nt2': 24, 'nt3': 24, 'nt4': 2, 'nt5': 0, 'nt6': 24, 'nt7': 3, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 1, 'nt12': 0, 'nt13': 0, 'nt14': 24, 'nt15': 0, 'nt16': 0, 'nt2': 67, 'nt3': 40, 'nt4': 2, 'nt5': 0, 'nt6': 24, 'nt7': 3, 'nt8': 0, 'nt9': 0}, 
905.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -0.035714287, 'nt12': 0.0, 'nt13': -0.008928572, 'nt14': -4.0, 'nt15': 0.0, 'nt16': 0.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -0.08035714, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -0.19642857, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 1, 'nt12': 0, 'nt13': 1, 'nt14': 24, 'nt15': 0, 'nt16': 0, 'nt2': 24, 'nt3': 24, 'nt4': 4, 'nt5': 0, 'nt6': 24, 'nt7': 6, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 1, 'nt12': 0, 'nt13': 1, 'nt14': 24, 'nt15': 0, 'nt16': 0, 'nt2': 69, 'nt3': 40, 'nt4': 4, 'nt5': 0, 'nt6': 24, 'nt7': 6, 'nt8': 0, 'nt9': 0}, 
910.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -0.09821428, 'nt12': 0.0, 'nt13': -0.04017857, 'nt14': -4.0, 'nt15': -0.004464286, 'nt16': 0.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -0.17410715, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -0.3794643, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 3, 'nt12': 0, 'nt13': 2, 'nt14': 24, 'nt15': 1, 'nt16': 0, 'nt2': 24, 'nt3': 24, 'nt4': 5, 'nt5': 0, 'nt6': 24, 'nt7': 9, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 3, 'nt12': 0, 'nt13': 2, 'nt14': 25, 'nt15': 1, 'nt16': 0, 'nt2': 71, 'nt3': 40, 'nt4': 5, 'nt5': 0, 'nt6': 24, 'nt7': 9, 'nt8': 0, 'nt9': 0}, 
